sku_id,week,sku_id,base_demand,actual_demand,promotion_active,promotion_discount_pct,stockout_qty,service_level_pct,season,weather,competitor_promotion,product_name,category,supplier_id,unit_cost,selling_price,profit_margin,margin_pct,weight_lbs,volume_cuft,avg_lead_time_days,min_order_qty,is_promotional_item,value_density,avg_actual_leadtime,leadtime_std,avg_variance,max_weight_lbs,max_volume_cuft,cost_per_load,profit_per_unit,total_revenue,total_profit,promotion_lift,qty_on_hand,safety_stock,reorder_point,order_quantity,inventory_status,days_of_supply,daily_usage,projected_on_hand,buffer_ratio,risk_level,shortage_qty,days_until_runout,urgency_score,truck_max_weight,truck_max_volume,truck_cost,max_order_qty,priority
SKU468,52,SKU468,56.6,45.9,False,0,12.9,96.7,Q4,Hot,True,Safety Equipment Item 468,Safety Equipment,SUP005,36.69,59.73,23.05,38.6,1.8,0.148,7.9,100,False,12.82,8.641666666666667,1.3399174556213485,0.875,75000,3800,2300,23.04,2741.607,1057.5359999999998,-18.90459363957597,18,23,92,113,Critical,2.2,8.1,0.0,0.0,CRITICAL,74,2.2,0.5640239553686287,75000,3800,2300,222,CRITICAL
SKU475,52,SKU475,67.6,73.6,False,0,0.0,98.3,Q4,Cold,False,Safety Equipment Item 475,Safety Equipment,SUP005,91.81,172.92,81.1,46.9,4.49,0.24,7.0,25,False,18.08,7.708333333333333,1.3405957517823814,1.0083333333333333,75000,3800,2300,81.10999999999999,12726.911999999998,5969.695999999998,8.875739644970416,109,30,104,135,Normal,11.3,9.7,34.0,1.13,CRITICAL,0,11.2,0.15863948446157553,75000,3800,2300,0,HIGH
SKU480,52,SKU480,67.0,75.6,False,0,3.1,96.2,Q4,Normal,False,Safety Equipment Item 480,Safety Equipment,SUP005,30.17,49.52,19.35,39.1,0.87,0.144,8.7,78,False,22.24,9.658333333333333,1.411935057309863,1.2083333333333333,75000,3800,2300,19.35,3743.712,1462.86,12.835820895522376,41,27,119,134,Reorder,4.3,9.6,0.0,0.0,CRITICAL,78,4.3,0.4259025481638595,75000,3800,2300,234,CRITICAL
SKU498,52,SKU498,76.6,79.4,False,0,0.0,97.1,Q4,Cold,True,Safety Equipment Item 498,Safety Equipment,SUP002,73.07,173.41,100.34,57.9,3.78,0.169,9.7,100,True,26.52,10.1,1.2784934315613259,1.05,60000,3000,2000,100.34,13768.754,7966.996000000001,3.655352480417773,156,34,144,153,Normal,14.3,10.9,46.0,1.35,HIGH,0,14.3,0.16413872805103835,60000,3000,2000,0,MEDIUM
SKU510,52,SKU510,62.3,70.4,False,0,0.0,96.0,Q4,Cold,False,Safety Equipment Item 510,Safety Equipment,SUP002,77.63,141.31,63.68,45.1,2.34,0.459,8.2,73,False,27.17,8.241666666666667,1.1073788325536476,0.8250000000000001,60000,3000,2000,63.68000000000001,9948.224,4483.072000000001,13.0016051364366,23,23,96,124,Reorder,2.6,8.9,0.0,0.0,CRITICAL,73,2.6,0.5254917142301205,60000,3000,2000,219,CRITICAL
SKU522,52,SKU522,50.4,42.0,False,0,0.0,97.9,Q4,Cold,False,Safety Equipment Item 522,Safety Equipment,SUP002,28.05,66.61,38.56,57.9,2.56,0.174,9.3,25,False,15.09,9.441666666666668,1.5865676694351774,1.0583333333333333,60000,3000,2000,38.56,2797.62,1619.52,-16.666666666666664,94,23,90,100,Normal,13.1,7.2,26.0,1.13,CRITICAL,0,13.1,0.12315950722809366,60000,3000,2000,0,HIGH
SKU536,52,SKU536,60.5,81.7,True,15,10.1,96.2,Q4,Hot,False,Safety Equipment Item 536,Safety Equipment,SUP004,34.07,93.73,59.66,63.7,7.4,0.065,5.1,54,True,8.06,5.466666666666666,0.7487363091276265,0.6333333333333333,65000,3200,2200,59.660000000000004,7657.741000000001,4874.222000000001,35.041322314049594,11,18,65,121,Critical,1.3,8.6,0.0,0.0,CRITICAL,54,1.3,0.7358697626151252,65000,3200,2200,162,CRITICAL
SKU548,52,SKU548,18.6,13.9,False,0,5.5,98.4,Q4,Stormy,False,Safety Equipment Item 548,Safety Equipment,SUP004,31.97,84.15,52.18,62.0,3.61,0.386,7.3,250,False,14.46,7.708333333333333,1.168883175851154,0.875,65000,3200,2200,52.18000000000001,1169.6850000000002,725.3020000000001,-25.268817204301076,11,8,28,250,Reorder,4.1,2.7,0.0,0.0,CRITICAL,17,4.1,0.33546001257410796,65000,3200,2200,51,CRITICAL
SKU557,52,SKU557,26.3,23.6,False,0,0.0,95.9,Q4,Normal,False,Safety Equipment Item 557,Safety Equipment,SUP004,133.01,231.62,98.6,42.6,5.81,0.363,7.9,50,False,16.97,8.616666666666667,1.245233335807414,1.0333333333333334,65000,3200,2200,98.61000000000001,5466.232000000001,2327.1960000000004,-10.266159695817489,16,10,42,52,Reorder,4.3,3.8,0.0,0.0,CRITICAL,26,4.2,0.34911266361519316,65000,3200,2200,78,CRITICAL
SKU561,52,SKU561,24.4,26.9,False,0,1.0,96.2,Q4,Cold,False,Safety Equipment Item 561,Safety Equipment,SUP001,127.96,203.02,75.07,37.0,1.73,0.153,4.6,25,False,43.45,4.966666666666667,0.875248882353246,0.6833333333333332,80000,4000,2500,75.06000000000002,5461.238,2019.1140000000003,10.245901639344268,9,7,24,48,Reorder,2.6,3.5,0.0,0.0,CRITICAL,15,2.6,0.42095440394344275,80000,4000,2500,45,CRITICAL
SKU564,52,SKU564,45.6,52.8,False,0,0.0,96.0,Q4,Stormy,False,Safety Equipment Item 564,Safety Equipment,SUP003,40.23,62.61,22.38,35.7,1.0,0.499,13.0,250,True,22.38,14.133333333333333,2.1474438645783387,1.6166666666666665,40000,2000,1500,22.380000000000003,3305.808,1181.664,15.78947368421051,124,22,114,250,Normal,19.0,6.5,32.0,1.45,HIGH,0,19.1,0.10307514369211482,40000,2000,1500,0,MEDIUM
SKU565,52,SKU565,46.3,48.1,False,0,0.0,96.8,Q4,Normal,False,Safety Equipment Item 565,Safety Equipment,SUP002,139.91,221.52,81.61,36.8,7.01,0.26,5.9,10,True,11.64,6.25,1.2522706649050828,0.8833333333333333,60000,3000,2000,81.61000000000001,10655.112000000001,3925.4410000000007,3.88768898488121,58,16,57,92,Normal,8.8,6.6,17.0,1.06,CRITICAL,0,8.8,0.13489575348765906,60000,3000,2000,0,HIGH
SKU567,52,SKU567,67.2,70.6,False,0,0.0,98.7,Q4,Normal,False,Safety Equipment Item 567,Safety Equipment,SUP005,15.22,32.24,17.03,52.8,2.62,0.443,10.2,250,False,6.49,10.65,1.6439973457178312,1.1333333333333333,75000,3800,2300,17.020000000000003,2276.144,1201.612,5.0595238095237915,154,36,138,250,Normal,16.0,9.6,52.0,1.44,HIGH,0,16.0,0.1445720910623946,75000,3800,2300,0,MEDIUM
SKU573,52,SKU573,35.6,38.8,False,0,0.0,95.1,Q4,Cold,False,Safety Equipment Item 573,Safety Equipment,SUP005,115.34,237.73,122.38,51.5,3.79,0.413,9.5,10,False,32.33,10.6,1.7994948786206137,1.4000000000000001,75000,3800,2300,122.38999999999999,9223.923999999999,4748.731999999999,8.988764044943798,68,14,67,71,Normal,13.4,5.1,14.0,1.0,CRITICAL,0,13.3,0.0976277117752222,75000,3800,2300,0,HIGH
SKU581,52,SKU581,35.2,32.4,False,0,4.3,96.0,Q4,Normal,False,Safety Equipment Item 581,Safety Equipment,SUP004,17.33,34.14,16.8,49.2,4.62,0.432,4.6,18,True,3.64,5.133333333333334,0.6746491793158238,0.6333333333333333,65000,3200,2200,16.810000000000002,1106.136,544.644,-7.954545454545469,17,10,35,70,Reorder,3.4,5.0,0.0,0.0,CRITICAL,18,3.4,0.36070372837161846,65000,3200,2200,54,CRITICAL
SKU587,52,SKU587,46.5,51.3,False,0,0.0,97.4,Q4,Stormy,False,Safety Equipment Item 587,Safety Equipment,SUP003,149.76,241.39,91.63,38.0,1.91,0.091,10.7,10,False,47.99,11.433333333333332,2.243914328835108,1.7333333333333334,40000,2000,1500,91.63,12383.306999999999,4700.619,10.322580645161295,101,23,98,93,Normal,15.2,6.6,26.0,1.13,CRITICAL,0,15.3,0.11109457835973063,40000,2000,1500,0,MEDIUM
SKU606,52,SKU606,68.4,60.3,False,0,0.0,98.8,Q4,Stormy,True,Safety Equipment Item 606,Safety Equipment,SUP004,47.58,111.77,64.19,57.4,1.09,0.191,6.4,50,False,58.94,6.875,0.8874119674649422,0.7583333333333333,65000,3200,2200,64.19,6739.731,3870.6569999999997,-11.84210526315791,107,30,97,136,Normal,11.0,9.8,40.0,1.33,HIGH,0,10.9,0.16121725946439347,65000,3200,2200,0,HIGH
SKU614,52,SKU614,28.1,55.0,True,20,0.0,98.9,Q4,Hot,True,Safety Equipment Item 614,Safety Equipment,SUP003,86.29,147.15,60.86,41.4,7.77,0.368,10.6,10,True,7.83,12.0,1.7648074837062129,1.6333333333333335,40000,2000,1500,60.86,8093.25,3347.3,95.72953736654803,66,16,64,56,Normal,16.4,4.0,18.0,1.12,CRITICAL,0,16.5,0.07768920230977568,40000,2000,1500,0,MEDIUM
SKU625,52,SKU625,74.5,77.3,False,0,8.5,98.2,Q4,Hot,False,Safety Equipment Item 625,Safety Equipment,SUP002,60.7,155.91,95.2,61.1,4.05,0.314,9.8,88,False,23.5,10.216666666666667,1.5636980255636046,1.1833333333333333,60000,3000,2000,95.21,12051.842999999999,7359.732999999999,3.7583892617449655,57,37,145,149,Reorder,5.4,10.6,0.0,0.0,CRITICAL,88,5.4,0.4002939358501375,60000,3000,2000,264,CRITICAL
SKU630,52,SKU630,44.8,45.7,False,0,5.9,96.0,Q4,Normal,False,Safety Equipment Item 630,Safety Equipment,SUP003,101.77,224.15,122.38,54.6,4.91,0.45,7.9,45,False,24.94,8.258333333333333,1.1057357347718826,0.8416666666666667,40000,2000,1500,122.38000000000001,10243.655,5592.7660000000005,2.008928571428581,24,17,69,89,Reorder,3.8,6.4,0.0,0.0,CRITICAL,45,3.8,0.4027791819897276,40000,2000,1500,135,CRITICAL
SKU636,52,SKU636,16.9,16.9,False,0,0.1,95.7,Q4,Stormy,True,Safety Equipment Item 636,Safety Equipment,SUP005,87.98,163.52,75.54,46.2,6.87,0.25,9.1,50,False,10.99,9.541666666666666,2.072090877847931,1.575,75000,3800,2300,75.54,2763.488,1276.626,0.0,0,6,29,50,Critical,0.0,2.4,0.0,0.0,CRITICAL,29,0.0,50.32849915682968,75000,3800,2300,87,CRITICAL
SKU650,52,SKU650,35.7,30.3,False,0,0.0,95.4,Q4,Hot,False,Safety Equipment Item 650,Safety Equipment,SUP005,94.03,164.33,70.31,42.8,4.61,0.327,10.2,100,False,15.26,10.825000000000001,1.6712134948756685,1.2416666666666665,75000,3800,2300,70.30000000000001,4979.1990000000005,2130.0900000000006,-15.126050420168069,8,14,69,100,Critical,1.6,5.1,0.0,0.0,CRITICAL,61,1.6,0.637919752181245,75000,3800,2300,183,CRITICAL
SKU664,52,SKU664,53.3,63.3,False,0,0.0,97.2,Q4,Hot,False,Safety Equipment Item 664,Safety Equipment,SUP003,98.81,230.6,131.79,57.2,5.89,0.293,7.9,100,True,22.37,8.475,1.2061395969259647,1.1583333333333332,40000,2000,1500,131.79,14596.98,8342.306999999999,18.761726078799246,94,22,86,106,Normal,12.3,7.6,30.0,1.36,HIGH,0,12.4,0.13020453680030464,40000,2000,1500,0,HIGH
SKU667,52,SKU667,21.2,23.6,False,0,0.0,96.0,Q4,Cold,False,Safety Equipment Item 667,Safety Equipment,SUP003,15.72,25.86,10.13,39.2,6.11,0.453,12.6,10,False,1.66,13.424999999999999,2.490390622883377,2.1083333333333334,40000,2000,1500,10.139999999999999,610.296,239.30399999999997,11.320754716981153,52,10,50,42,Normal,17.2,3.0,12.0,1.2,HIGH,0,17.3,0.06465215568920644,40000,2000,1500,0,MEDIUM
SKU672,52,SKU672,47.8,52.0,False,0,0.0,97.3,Q4,Stormy,False,Safety Equipment Item 672,Safety Equipment,SUP003,100.38,178.0,77.62,43.6,2.66,0.326,11.8,10,False,29.15,13.008333333333333,1.8975861860093035,1.5916666666666668,40000,2000,1500,77.62,9256.0,4036.2400000000002,8.786610878661104,119,25,113,95,Normal,17.4,6.8,31.0,1.24,HIGH,0,17.5,0.10917851120211997,40000,2000,1500,0,MEDIUM
SKU678,52,SKU678,17.9,15.7,False,0,0.0,98.0,Q4,Hot,True,Safety Equipment Item 678,Safety Equipment,SUP005,121.69,232.37,110.69,47.6,2.72,0.258,6.1,100,False,40.72,6.3500000000000005,1.2788489142406718,0.9,75000,3800,2300,110.68,3648.209,1737.676,-12.290502793296088,26,7,23,100,Normal,10.2,2.6,9.0,1.29,HIGH,0,10.0,0.08018549747048904,75000,3800,2300,0,HIGH
SKU686,52,SKU686,32.3,28.4,False,0,0.0,97.3,Q4,Normal,False,Safety Equipment Item 686,Safety Equipment,SUP003,137.09,331.88,194.79,58.7,7.77,0.496,7.4,50,False,25.08,7.666666666666667,1.0129464971362538,0.7666666666666666,40000,2000,1500,194.79,9425.392,5532.035999999999,-12.074303405572751,32,13,48,64,Reorder,6.9,4.6,0.0,0.0,CRITICAL,16,7.0,0.22589737412671645,40000,2000,1500,48,HIGH
SKU688,52,SKU688,19.9,19.6,False,0,1.6,98.4,Q4,Normal,False,Safety Equipment Item 688,Safety Equipment,SUP005,96.56,154.57,58.01,37.5,7.52,0.132,11.5,250,True,7.72,12.258333333333333,1.6670378374575519,1.3583333333333334,75000,3800,2300,58.00999999999999,3029.572,1136.9959999999999,-1.5075376884421954,12,11,45,250,Reorder,4.2,2.8,0.0,0.0,CRITICAL,33,4.3,0.36983724851954974,75000,3800,2300,99,CRITICAL
SKU696,52,SKU696,46.5,51.0,False,0,2.8,95.2,Q4,Stormy,False,Safety Equipment Item 696,Safety Equipment,SUP001,31.55,85.61,54.06,63.1,3.75,0.21,3.0,50,False,14.41,3.158333333333333,0.40104031385053196,0.325,80000,4000,2500,54.06,4366.11,2757.06,9.677419354838701,9,10,30,93,Critical,1.4,6.6,0.0,0.0,CRITICAL,21,1.4,0.6455576969404964,80000,4000,2500,63,CRITICAL
SKU702,52,SKU702,70.1,119.6,True,20,0.0,98.0,Q4,Cold,False,Safety Equipment Item 702,Safety Equipment,SUP005,46.54,129.73,83.19,64.1,6.34,0.312,10.1,50,True,13.13,11.049999999999999,1.7080025548203166,1.3166666666666667,75000,3800,2300,83.19,15515.707999999999,9949.524,70.61340941512127,158,36,146,140,Normal,15.8,10.0,48.0,1.33,HIGH,0,15.8,0.14985804854099516,75000,3800,2300,0,MEDIUM
SKU704,52,SKU704,50.0,47.0,False,0,0.0,98.8,Q4,Hot,False,Safety Equipment Item 704,Safety Equipment,SUP004,126.21,306.73,180.52,58.9,1.27,0.473,6.7,50,True,141.74,6.925,0.9891456368549026,0.775,65000,3200,2200,180.52000000000004,14416.310000000001,8484.440000000002,-6.000000000000005,73,22,71,100,Normal,10.2,7.1,24.0,1.09,CRITICAL,0,10.3,0.13286072136086055,65000,3200,2200,0,HIGH
SKU714,52,SKU714,69.1,64.2,False,0,0.0,97.0,Q4,Cold,False,Safety Equipment Item 714,Safety Equipment,SUP004,95.55,235.75,140.2,59.5,5.04,0.25,6.4,25,False,27.84,6.925,1.1490114328096448,1.0083333333333333,65000,3200,2200,140.2,15135.150000000001,9000.84,-7.091172214182329,105,25,93,138,Normal,10.6,9.9,36.0,1.44,HIGH,0,10.6,0.16369594960068728,65000,3200,2200,0,HIGH
SKU723,52,SKU723,70.2,57.5,False,0,0.0,97.1,Q4,Normal,True,Safety Equipment Item 723,Safety Equipment,SUP001,98.48,189.78,91.31,48.1,1.35,0.095,6.0,50,True,67.72,6.341666666666666,1.204128000847187,0.9416666666666668,80000,4000,2500,91.3,10912.35,5249.75,-18.091168091168097,89,25,88,140,Normal,8.9,10.0,26.0,1.04,CRITICAL,0,8.9,0.17456088826572183,80000,4000,2500,0,HIGH
SKU726,52,SKU726,67.7,71.5,False,0,0.0,97.8,Q4,Stormy,False,Safety Equipment Item 726,Safety Equipment,SUP005,129.25,327.41,198.16,60.5,3.17,0.42,11.9,50,False,62.46,12.766666666666666,2.3215720901356844,2.0500000000000003,75000,3800,2300,198.16000000000003,23409.815000000002,14168.440000000002,5.6129985228951185,168,36,159,135,Normal,17.4,9.7,44.0,1.22,HIGH,0,17.3,0.1430669954868456,75000,3800,2300,0,MEDIUM
SKU732,52,SKU732,64.4,60.9,False,0,0.0,95.3,Q4,Normal,False,Safety Equipment Item 732,Safety Equipment,SUP001,22.07,49.4,27.32,55.3,7.31,0.366,6.1,100,False,3.74,6.708333333333333,1.1973139129153245,1.0416666666666667,80000,4000,2500,27.33,3008.46,1664.397,-5.434782608695665,87,21,82,128,Normal,9.5,9.2,25.0,1.19,CRITICAL,0,9.5,0.1612319162154966,80000,4000,2500,0,HIGH
SKU751,52,SKU751,65.6,54.3,False,0,0.0,98.5,Q4,Cold,False,Safety Equipment Item 751,Safety Equipment,SUP003,96.78,190.26,93.49,49.1,7.72,0.303,11.4,100,False,12.11,12.608333333333334,1.6306486904036537,1.7083333333333333,40000,2000,1500,93.47999999999999,10331.117999999999,5075.963999999999,-17.22560975609756,166,38,156,131,Normal,17.7,9.4,47.0,1.24,HIGH,0,17.7,0.13887253360772095,40000,2000,1500,0,MEDIUM
SKU753,52,SKU753,49.8,31.0,False,0,11.5,98.9,Q4,Cold,True,Safety Equipment Item 753,Safety Equipment,SUP002,49.9,112.08,62.19,55.5,7.25,0.415,6.9,100,True,8.57,7.483333333333333,1.36304027375525,1.0333333333333334,60000,3000,2000,62.18,3474.48,1927.58,-37.75100401606425,11,23,76,100,Critical,1.5,7.1,0.0,0.0,CRITICAL,65,1.5,0.6738920446140646,60000,3000,2000,195,CRITICAL
SKU766,52,SKU766,17.7,13.4,False,0,5.6,98.5,Q4,Normal,False,Safety Equipment Item 766,Safety Equipment,SUP005,139.83,254.19,114.36,45.0,1.34,0.066,9.3,100,False,85.1,10.491666666666667,1.7707000841132834,1.4916666666666665,75000,3800,2300,114.35999999999999,3406.146,1532.4239999999998,-24.29378531073446,7,9,35,100,Critical,2.8,2.5,0.0,0.0,CRITICAL,28,2.8,0.44841965791375576,75000,3800,2300,84,CRITICAL
SKU805,52,SKU805,66.5,71.5,False,0,0.0,95.2,Q4,Hot,True,Safety Equipment Item 805,Safety Equipment,SUP003,98.19,267.32,169.13,63.3,3.72,0.108,12.7,139,False,45.52,13.833333333333334,2.0424287384178554,1.9833333333333334,40000,2000,1500,169.13,19113.38,12092.795,7.518796992481214,23,31,162,133,Critical,2.4,9.5,0.0,0.0,CRITICAL,139,2.4,0.5778823933545688,40000,2000,1500,417,CRITICAL
SKU819,52,SKU819,36.1,29.2,False,0,8.7,95.2,Q4,Stormy,False,Safety Equipment Item 819,Safety Equipment,SUP004,26.12,52.34,26.22,50.1,0.52,0.228,4.7,250,False,50.4,4.958333333333333,0.6960385743403145,0.5583333333333333,65000,3200,2200,26.220000000000002,1528.328,765.624,-19.11357340720222,15,10,35,250,Reorder,2.9,5.2,0.0,0.0,CRITICAL,20,2.9,0.4047192616652406,65000,3200,2200,60,CRITICAL
SKU841,52,SKU841,38.8,34.3,False,0,0.0,98.8,Q4,Normal,False,Safety Equipment Item 841,Safety Equipment,SUP004,57.09,89.19,32.1,36.0,5.28,0.024,5.4,250,False,6.07,5.958333333333333,0.9885327357740714,0.8583333333333334,65000,3200,2200,32.099999999999994,3059.2169999999996,1101.0299999999997,-11.5979381443299,53,16,49,250,Normal,9.6,5.5,20.0,1.25,HIGH,0,9.6,0.11751335019673975,65000,3200,2200,0,HIGH
SKU848,52,SKU848,73.5,57.6,False,0,6.9,97.5,Q4,Hot,True,Safety Equipment Item 848,Safety Equipment,SUP005,95.46,175.45,79.99,45.6,3.95,0.195,10.7,89,False,20.24,11.475,1.9273745684927794,1.375,75000,3800,2300,79.99,10105.92,4607.424,-21.63265306122448,67,36,156,147,Reorder,6.4,10.5,0.0,0.0,CRITICAL,89,6.4,0.37322488325334024,75000,3800,2300,267,CRITICAL
SKU854,52,SKU854,53.8,38.8,False,0,9.6,97.4,Q4,Cold,True,Safety Equipment Item 854,Safety Equipment,SUP005,111.41,186.96,75.55,40.4,3.27,0.154,10.8,250,False,23.07,11.358333333333334,1.6183371563166777,1.3416666666666668,75000,3800,2300,75.55000000000001,7254.048,2931.34,-27.881040892193308,30,26,113,250,Reorder,3.9,7.7,0.0,0.0,CRITICAL,83,3.9,0.43928423698156127,75000,3800,2300,249,CRITICAL
SKU860,52,SKU860,17.5,11.1,False,0,4.4,97.4,Q4,Stormy,False,Safety Equipment Item 860,Safety Equipment,SUP005,37.44,88.51,51.07,57.7,3.12,0.376,11.1,100,False,16.36,11.433333333333332,1.8627122616488492,1.3833333333333335,75000,3800,2300,51.07000000000001,982.461,566.8770000000001,-36.57142857142858,14,8,36,100,Reorder,5.6,2.5,0.0,0.0,CRITICAL,22,5.6,0.3021300088332129,75000,3800,2300,66,CRITICAL
SKU867,52,SKU867,62.3,48.2,False,0,12.2,98.2,Q4,Cold,False,Safety Equipment Item 867,Safety Equipment,SUP002,132.01,204.19,72.17,35.3,4.39,0.497,7.3,84,False,16.42,7.875,1.447960948745134,1.2916666666666667,60000,3000,2000,72.18,9841.958,3479.0760000000005,-22.63242375601925,13,27,97,124,Critical,1.5,8.9,0.0,0.0,CRITICAL,84,1.5,0.6981861696887514,60000,3000,2000,252,CRITICAL
SKU879,52,SKU879,79.0,69.3,False,0,0.0,95.7,Q4,Normal,False,Safety Equipment Item 879,Safety Equipment,SUP004,65.75,166.36,100.6,60.5,5.3,0.258,4.1,25,False,18.98,4.325,0.5119037551585791,0.39166666666666666,65000,3200,2200,100.61000000000001,11528.748,6972.273000000001,-12.278481012658226,75,21,69,158,Normal,6.6,11.3,26.0,1.24,HIGH,0,6.6,0.20897848638152183,65000,3200,2200,0,CRITICAL
SKU903,52,SKU903,23.2,19.5,False,0,0.9,98.8,Q4,Hot,False,Safety Equipment Item 903,Safety Equipment,SUP001,17.77,40.27,22.5,55.9,0.63,0.27,3.4,15,True,35.94,3.6750000000000003,0.4634357854899935,0.375,80000,4000,2500,22.500000000000004,785.2650000000001,438.75000000000006,-15.94827586206896,4,7,19,46,Critical,1.2,3.3,0.0,0.0,CRITICAL,15,1.2,0.6926318747966037,80000,4000,2500,45,CRITICAL
SKU906,52,SKU906,76.4,88.7,False,0,0.0,98.8,Q4,Hot,True,Safety Equipment Item 906,Safety Equipment,SUP001,86.37,135.05,48.69,36.1,4.93,0.163,3.9,250,False,9.88,4.166666666666667,0.6372288490492296,0.5499999999999999,80000,4000,2500,48.68000000000001,11978.935000000001,4317.916000000001,16.09947643979057,81,26,71,250,Normal,7.4,10.9,36.0,1.38,HIGH,0,7.4,0.19640399252540908,80000,4000,2500,0,HIGH
SKU907,52,SKU907,31.3,30.4,False,0,0.0,96.3,Q4,Hot,False,Safety Equipment Item 907,Safety Equipment,SUP002,84.24,137.3,53.06,38.6,5.85,0.151,8.5,10,False,9.07,8.858333333333333,1.1049132695978148,0.8916666666666666,60000,3000,2000,53.06000000000002,4173.92,1613.0240000000003,-2.8753993610223683,53,12,51,62,Normal,11.9,4.5,13.0,1.08,CRITICAL,0,11.8,0.09515534341326778,60000,3000,2000,0,HIGH
SKU909,52,SKU909,29.9,26.3,False,0,0.0,96.7,Q4,Cold,False,Safety Equipment Item 909,Safety Equipment,SUP005,20.82,39.25,18.42,46.9,4.8,0.43,9.4,250,False,3.83,10.1,1.5075567228888187,1.0833333333333333,75000,3800,2300,18.43,1032.275,484.709,-12.040133779264206,61,13,56,250,Normal,14.3,4.3,18.0,1.38,HIGH,0,14.2,0.08563285276583618,75000,3800,2300,0,MEDIUM
SKU910,52,SKU910,64.8,65.3,False,0,0.0,98.9,Q4,Normal,True,Safety Equipment Item 910,Safety Equipment,SUP002,126.42,227.1,100.68,44.3,1.0,0.102,9.8,100,False,100.87,10.424999999999999,1.7294902033941575,1.3916666666666666,60000,3000,2000,100.67999999999999,14829.63,6574.4039999999995,0.7716049382715973,146,36,132,129,Normal,15.8,9.3,49.0,1.36,HIGH,0,15.7,0.14112200728241373,60000,3000,2000,0,MEDIUM
SKU913,52,SKU913,62.5,74.7,False,0,0.0,97.7,Q4,Normal,False,Safety Equipment Item 913,Safety Equipment,SUP001,136.75,259.46,122.71,47.3,1.46,0.415,3.0,50,False,84.32,3.35,0.5502065727772364,0.4166666666666667,80000,4000,2500,122.70999999999998,19381.662,9166.436999999998,19.520000000000003,47,17,46,125,Normal,5.3,8.9,17.0,1.0,CRITICAL,0,5.3,0.19973591269209967,80000,4000,2500,0,CRITICAL
SKU924,52,SKU924,79.0,62.1,False,0,9.3,96.1,Q4,Hot,False,Safety Equipment Item 924,Safety Equipment,SUP003,59.05,130.59,71.54,54.8,5.96,0.065,13.3,164,True,12.01,14.658333333333333,1.9611955228349571,1.8916666666666666,40000,2000,1500,71.54,8109.639,4442.634000000001,-21.392405063291143,41,40,205,158,Reorder,3.6,11.3,0.0,0.0,CRITICAL,164,3.6,0.512109799512835,40000,2000,1500,492,CRITICAL
SKU931,52,SKU931,60.6,68.8,False,0,0.0,98.3,Q4,Hot,False,Safety Equipment Item 931,Safety Equipment,SUP005,100.4,256.67,156.27,60.9,2.24,0.451,7.0,10,False,69.7,7.175,0.9621235981836312,0.7416666666666667,75000,3800,2300,156.27,17658.896,10751.376,13.531353135313529,97,26,88,121,Normal,11.2,8.7,35.0,1.35,HIGH,0,11.1,0.14723728787809734,75000,3800,2300,0,HIGH
SKU938,52,SKU938,51.5,46.1,False,0,0.0,97.5,Q4,Stormy,False,Safety Equipment Item 938,Safety Equipment,SUP005,83.38,130.61,47.23,36.2,1.14,0.485,12.0,100,False,41.3,12.941666666666668,2.2447750781570854,1.875,75000,3800,2300,47.23000000000002,6021.121000000001,2177.303000000001,-10.48543689320388,132,27,122,103,Normal,17.9,7.4,36.0,1.33,HIGH,0,17.8,0.1149364306421358,75000,3800,2300,0,MEDIUM
SKU944,52,SKU944,63.3,44.6,False,0,9.6,95.2,Q4,Normal,True,Safety Equipment Item 944,Safety Equipment,SUP004,119.64,315.96,196.31,62.1,3.75,0.112,5.0,50,False,52.38,5.2250000000000005,0.5848465222136954,0.4916666666666667,65000,3200,2200,196.32,14091.815999999999,8755.872,-29.541864139020536,15,18,65,126,Critical,1.7,9.0,0.0,0.0,CRITICAL,50,1.7,0.6316322403912921,65000,3200,2200,150,CRITICAL
SKU953,52,SKU953,18.6,15.0,False,0,0.0,98.6,Q4,Stormy,False,Safety Equipment Item 953,Safety Equipment,SUP004,27.71,56.44,28.73,50.9,2.5,0.323,7.7,25,False,11.47,8.525,1.5190457530963313,1.2916666666666667,65000,3200,2200,28.729999999999997,846.5999999999999,430.94999999999993,-19.354838709677423,33,9,31,37,Normal,12.4,2.7,10.0,1.11,CRITICAL,0,12.2,0.07234954247643272,65000,3200,2200,0,HIGH
SKU955,52,SKU955,43.3,42.9,False,0,0.0,95.6,Q4,Cold,True,Safety Equipment Item 955,Safety Equipment,SUP001,72.01,116.6,44.59,38.2,2.39,0.199,4.1,250,False,18.63,4.516666666666667,0.3537676004830221,0.45,80000,4000,2500,44.58999999999999,5002.139999999999,1912.9109999999994,-0.9237875288683584,43,11,38,250,Normal,7.0,6.2,15.0,1.36,HIGH,0,6.9,0.14548231786299093,80000,4000,2500,0,CRITICAL
